Player,AVG,position,year,search_full_name,player_id
Kerryon Johnson,103.0,RB,2020,kerryonjohnson,5068
Darius Slayton,101.2,WR,2020,dariusslayton,6149
Tevin Coleman,98.2,RB,2020,tevincoleman,2378
Emmanuel Sanders,108.1,WR,2020,emmanuelsanders,538
John Brown,105.7,WR,2020,johnbrown,2238
Rob Gronkowski,110.4,TE,2020,robgronkowski,515
Matthew Stafford,108.4,QB,2020,matthewstafford,421
Sony Michel,121.2,RB,2020,sonymichel,4962
Aaron Rodgers,119.8,QB,2020,aaronrodgers,96
Jared Cook,116.3,TE,2020,jaredcook,367
Mecole Hardman Jr.,104.1,WR,2020,mecolehardman,5917
Jerry Jeudy,115.3,WR,2020,jerryjeudy,6783
Alexander Mattison,114.1,RB,2020,alexandermattison,5987
Henry Ruggs,107.9,WR,2020,henryruggs,6789
Sterling Shepard,113.2,WR,2020,sterlingshepard,3200
Noah Fant,121.5,TE,2020,noahfant,5857
Boston Scott,119.9,RB,2020,bostonscott,5122
Daniel Jones,125.1,QB,2020,danieljones,5870
Austin Hooper,126.3,TE,2020,austinhooper,3202
Mike Gesicki,119.3,TE,2020,mikegesicki,4993
Chase Edmonds,116.4,RB,2020,chaseedmonds,5000
Tony Pollard,121.1,RB,2020,tonypollard,5967
Jared Goff,134.1,QB,2020,jaredgoff,3163
Ben Roethlisberger,133.0,QB,2020,benroethlisberger,138
T.J. Hockenson,126.9,TE,2020,tjhockenson,5844
Anthony Miller,127.1,WR,2020,anthonymiller,5013
Preston Williams,128.9,WR,2020,prestonwilliams,6148
Duke Johnson Jr.,130.9,RB,2020,dukejohnson,2382
Cam Newton,130.4,QB,2020,camnewton,954
Baker Mayfield,139.7,QB,2020,bakermayfield,4892
Dallas Goedert,138.1,TE,2020,dallasgoedert,5022
Jonnu Smith,135.4,TE,2020,jonnusmith,4144
DeSean Jackson,122.1,WR,2020,deseanjackson,147
Ryquell Armstead ,149.9,RB,2020,ryquellarmstead,6007
Justin Jefferson,141.8,WR,2020,justinjefferson,6794
Eric Ebron,147.8,TE,2020,ericebron,2118
Chris Thompson,148.2,RB,2020,christhompson,1502
Chris Herndon,143.0,TE,2020,chrisherndon,5009
Darrell Henderson Jr.,144.0,RB,2020,darrellhenderson,5916
Joe Burrow,147.0,QB,2020,joeburrow,6770
Blake Jarwin ,143.2,TE,2020,blakejarwin,4571
Damien Harris,136.2,RB,2020,damienharris,5890
Mike Williams,142.7,WR,2020,mikewilliams,4068
Ryan Tannehill,153.5,QB,2020,ryantannehill,1049
Golden Tate,141.7,WR,2020,goldentate,642
Robbie Chosen,148.0,WR,2020,robbiechosen,3423
Jalen Reagor,132.2,WR,2020,jalenreagor,6798
Jack Doyle,158.2,TE,2020,jackdoyle,1706
Nyheim Miller-Hines,158.2,RB,2020,nyheimmillerhines,5347
Jimmy Garoppolo,156.6,QB,2020,jimmygaroppolo,1837
Brandon Aiyuk,141.7,WR,2020,brandonaiyuk,6803
AJ Dillon,153.3,RB,2020,ajdillon,6828
Curtis Samuel,144.5,WR,2020,curtissamuel,4082
Michael Pittman Jr.,158.6,WR,2020,michaelpittman,6819
Kirk Cousins,167.3,QB,2020,kirkcousins,1166
Gardner Minshew II,162.6,QB,2020,gardnerminshew,6011
Allen Lazard,154.0,WR,2020,allenlazard,5185
Drew Lock,170.7,QB,2020,drewlock,5854
Sammy Watkins,154.9,WR,2020,sammywatkins,1817
Breshad Perriman,162.2,WR,2020,breshadperriman,2331
Parris Campbell ,160.7,WR,2020,parriscampbell,5880
Philip Rivers,174.9,QB,2020,philiprivers,331
Justin Jackson,171.6,RB,2020,justinjackson,5131
Bryce Love,172.0,RB,2020,brycelove,5889
Ian Thomas,169.3,TE,2020,ianthomas,4995
N'Keal Harry,164.5,WR,2020,nkealharry,
Joshua Kelley,173.3,RB,2020,joshuakelley,7045
Teddy Bridgewater,172.4,QB,2020,teddybridgewater,2152
Irv Smith Jr.,174.1,TE,2020,irvsmith,6126
Darrel Williams,176.7,RB,2020,darrelwilliams,5549
.J. Howard,178.5,TE,2020,jhoward,
Derek Carr,183.0,QB,2020,derekcarr,2028
Hunter Renfrow,181.2,WR,2020,hunterrenfrow,5955
Adrian Peterson,178.5,RB,2020,adrianpeterson,184
Ke'Shawn Vaughn,176.6,RB,2020,keshawnvaughn,6885
Bryan Edwards,179.8,WR,2020,bryanedwards,6870
Sam Darnold,191.3,QB,2020,samdarnold,4943
Laviska Shenault Jr.,176.1,WR,2020,laviskashenault,6814
Jerick McKinnon,177.5,RB,2020,jerickmckinnon,2161
Carlos Hyde,192.6,RB,2020,carloshyde,2257
Greg Olsen,196.7,TE,2020,gregolsen,58
Larry Fitzgerald,190.5,WR,2020,larryfitzgerald,223
Alshon Jeffery,197.8,WR,2020,alshonjeffery,1149
Derrius Guice,175.2,RB,2020,derriusguice,4949
Devonta Freeman,202.2,RB,2020,devontafreeman,2168
Randall Cobb,187.9,WR,2020,randallcobb,928
James Robinson,201.0,RB,2020,jamesrobinson,6955
Darrynton Evans,197.3,RB,2020,darryntonevans,7064
Benny Snell Jr.,199.2,RB,2020,bennysnell,6156
Jamaal Williams,206.8,RB,2020,jamaalwilliams,4149
James Washington,193.2,WR,2020,jameswashington,5024
Anthony McFarland Jr.,206.3,RB,2020,anthonymcfarland,6878
Steven Sims Jr.,201.4,WR,2020,stevensims,6402
Devine Ozigbo,208.0,RB,2020,devineozigbo,6068
Denzel Mims,211.7,WR,2020,denzelmims,6849
Tee Higgins,214.2,WR,2020,teehiggins,6801
Tyrod Taylor,213.1,QB,2020,tyrodtaylor,827
Jace Sternberger,215.6,TE,2020,jacesternberger,6139
Cole Beasley,216.6,WR,2020,colebeasley,1144
Ito Smith,220.4,RB,2020,itosmith,5004
Dawson Knox,217.3,TE,2020,dawsonknox,5906
Jalen Richard,224.6,RB,2020,jalenrichard,3868
DeAndre Washington,197.0,RB,2020,deandrewashington,3300
Corey Davis,217.7,WR,2020,coreydavis,4036
Kyle Rudolph,224.2,TE,2020,kylerudolph,943
Dede Westbrook ,220.3,WR,2020,dedewestbrook,4146
Gerald Everett,219.5,TE,2020,geraldeverett,4089
Malcolm Brown,225.1,RB,2020,malcolmbrown,2588
Brian Hill,225.4,RB,2020,brianhill,4187
Chase Claypool,225.0,WR,2020,chaseclaypool,6886
Tyler Eifert,224.7,TE,2020,tylereifert,1388
John Ross,197.2,WR,2020,johnross,4038
Giovani Bernard,232.5,RB,2020,giovanibernard,1386
Dion Lewis,247.6,RB,2020,dionlewis,788
Ryan Fitzpatrick,230.4,QB,2020,ryanfitzpatrick,333
Tua Tagovailoa,230.6,QB,2020,tuatagovailoa,6768
Russell Gage Jr.,228.2,WR,2020,russellgage,5110
Will Dissly,231.4,TE,2020,willdissly,5010
Josh Reynolds,214.1,WR,2020,joshreynolds,4171
Miles Boykin,217.2,WR,2020,milesboykin,5965
Antonio Brown,223.4,WR,2020,antoniobrown,536
Rex Burkhead ,241.2,RB,2020,rexburkhead,1387
Mitchell Trubisky,246.4,QB,2020,mitchelltrubisky,3976
Jimmy Graham,237.1,TE,2020,jimmygraham,616
Mohamed Sanu Sr.,222.8,WR,2020,mohamedsanu,1071
Kendrick Bourne,214.2,WR,2020,kendrickbourne,4454
Jaylen Samuels,247.5,RB,2020,jaylensamuels,5107
LeSean McCoy,238.4,RB,2020,leseanmccoy,676
Darwin Thompson,230.2,RB,2020,darwinthompson,6178
Devin Asiasi,250.7,TE,2020,devinasiasi,6956
Van Jefferson,242.0,WR,2020,vanjefferson,6853
Kenny Stills,229.1,WR,2020,kennystills,1555
Dan Arnold,239.7,TE,2020,danarnold,4741
Auden Tate ,231.4,WR,2020,audentate,5130
Tre'Quan Smith,238.1,WR,2020,trequansmith,5026
Rashaad Penny,234.7,RB,2020,rashaadpenny,4985
Frank Gore,247.2,RB,2020,frankgore,232
Justice Hill,236.5,RB,2020,justicehill,5995
Lamar Miller,237.0,RB,2020,lamarmiller,1048
J.J. Arcega-Whiteside,236.7,WR,2020,jjarcegawhiteside,5863
Dare Ogunbowale,237.8,RB,2020,dareogunbowale,4718
Marquez Valdes-Scantling,245.0,WR,2020,marquezvaldesscantling,5086
Darren Fells,239.1,TE,2020,darrenfells,1592
Chris Conley,240.0,WR,2020,chrisconley,2381
Greg Ward,240.8,WR,2020,gregward,6744
Andy Isabella,238.0,WR,2020,andyisabella,5915
DeeJay Dallas,242.3,RB,2020,deejaydallas,6931
Bisi Johnson,272.0,WR,2020,bisijohnson,6088
Scotty Miller,273.0,WR,2020,scottymiller,6290
David Njoku,244.6,TE,2020,davidnjoku,4033
Trent Taylor,244.8,WR,2020,trenttaylor,4218
Danny Amendola,244.8,WR,2020,dannyamendola,491
Nick Foles,245.9,QB,2020,nickfoles,1029
Eno Benjamin,246.7,RB,2020,enobenjamin,6951
Logan Thomas,245.6,TE,2020,loganthomas,2251
Lynn Bowden Jr.,257.7,WR,2020,lynnbowden,6909
Demarcus Robinson,249.3,WR,2020,demarcusrobinson,3286
KJ Hamler,250.8,WR,2020,kjhamler,6805
Gus Edwards,251.8,RB,2020,gusedwards,5248
Justin Herbert,252.3,QB,2020,justinherbert,6797
J.D. McKissic,253.2,RB,2020,jdmckissic,3664
C.J. Uzomah ,253.6,TE,2020,cjuzomah,2460
Devin Duvernay,254.2,WR,2020,devinduvernay,6847
Mike Davis,255.8,RB,2020,mikedavis,2431
Peyton Barber,256.4,RB,2020,peytonbarber,3594
Josh Gordon,256.2,WR,2020,joshgordon,1244
Jordan Akins,299.0,TE,2020,jordanakins,5032
Jameis Winston,257.9,QB,2020,jameiswinston,2306
Vance McDonald,259.0,TE,2020,vancemcdonald,1587
Mike Boone,259.4,RB,2020,mikeboone,5209
Trey Burton,304.0,TE,2020,treyburton,1793
Reggie Bonnafon,305.0,RB,2020,reggiebonnafon,5162
La'Mical Perine,261.4,RB,2020,lamicalperine,6908
Cordarrelle Patterson,261.7,RB,2020,cordarrellepatterson,1535
Robert Tonyan,262.8,TE,2020,roberttonyan,4602
Dante Pettis,263.2,WR,2020,dantepettis,4992
Antonio Gandy-Golden,263.6,WR,2020,antoniogandygolden,
Jordan Reed,264.4,TE,2020,jordanreed,1500
Royce Freeman,264.9,RB,2020,roycefreeman,5046
Zach Pascal,265.4,WR,2020,zachpascal,4319
John Kelly Jr.,316.0,RB,2020,johnkelly,5076
Taysom Hill,266.4,TE,2020,taysomhill,4381
Trayveon Williams,318.0,RB,2020,trayveonwilliams,6144
Cameron Brate,267.5,TE,2020,cameronbrate,2214
Corey Clement,268.4,RB,2020,coreyclement,4651
Wes Hills,322.0,RB,2020,weshills,6115
Ty Montgomery,269.4,RB,2020,tymontgomery,2399
J.J. Nelson,324.0,WR,2020,jjnelson,2462
Wayne Gallman Jr.,270.4,RB,2020,waynegallman,4150
John Hightower,270.9,WR,2020,johnhightower,7086
Quintez Cephus,271.4,WR,2020,quintezcephus,6895
Jarrett Stidham,272.0,QB,2020,jarrettstidham,6136
Phillip Dorsett II,272.3,WR,2020,phillipdorsett,2334
Qadree Ollison,330.0,RB,2020,qadreeollison,6002
Kalen Ballage,273.5,RB,2020,kalenballage,4994
Bo Scarbrough ,274.0,RB,2020,boscarbrough,5112
Devontae Booker,333.0,RB,2020,devontaebooker,3209
Jacoby Brissett,334.0,QB,2020,jacobybrissett,3257
Adam Trautman,275.4,TE,2020,adamtrautman,6869
Tajae Sharpe,276.5,WR,2020,tajaesharpe,3297
Cole Kmet,276.9,TE,2020,colekmet,6826
Andy Dalton,277.5,QB,2020,andydalton,829
Jacob Hollister,278.0,TE,2020,jacobhollister,4421
Kaden Smith,278.5,TE,2020,kadensmith,6146
Rashard Higgins,278.9,WR,2020,rashardhiggins,3328
Keelan Cole Sr.,343.0,WR,2020,keelancole,4622
Keke Coutee,279.9,WR,2020,kekecoutee,5007
Ryan Griffin,280.5,TE,2020,ryangriffin,1425
Albert kwuegbunam Jr.,281.0,TE,2020,albertkwuegbunam,
JaMycal Hasty ,347.0,RB,2020,jamycalhasty,6996
Jeff Wilson Jr.,348.0,RB,2020,jeffwilson,5284
KJ Hill Jr.,282.5,WR,2020,kjhill,6866
KeeSean Johnson,350.0,WR,2020,keeseanjohnson,5962
Dez Bryant,351.0,WR,2020,dezbryant,574
Equanimeous St. Brown,283.9,WR,2020,equanimeousstbrown,5323
Marcus Mariota,284.5,QB,2020,marcusmariota,2307
Delanie Walker,354.0,TE,2020,delaniewalker,284
Adam Humphries,285.4,WR,2020,adamhumphries,2822
J.J. Taylor,356.0,RB,2020,jjtaylor,6973
Isaiah Ford,357.0,WR,2020,isaiahford,4252
Ricky Seals-Jones,287.0,TE,2020,rickysealsjones,4531
Michael Warren,359.0,RB,2020,michaelwarren,6992
Harrison Bryant,288.0,TE,2020,harrisonbryant,6850
Jason Witten,288.5,TE,2020,jasonwitten,23
Damiere Byrd,288.9,WR,2020,damierebyrd,2673
Foster Moreau,289.5,TE,2020,fostermoreau,5985
Patrick Laird,364.0,RB,2020,patricklaird,6311
Nick Boyle ,290.4,TE,2020,nickboyle,2474
Scottie Phillips,366.0,RB,2020,scottiephillips,7005
Hakeem Butler,291.5,WR,2020,hakeembutler,
Myles Gaskin,368.0,RB,2020,mylesgaskin,5980
Jakeem Grant Sr.,369.0,WR,2020,jakeemgrant,3342
Nelson Agholor,292.9,WR,2020,nelsonagholor,2325
Darnell Mooney,371.0,WR,2020,darnellmooney,7090
Marshawn Lynch,372.0,RB,2020,marshawnlynch,745
Ryan Nall,373.0,RB,2020,ryannall,5163
Tyler Johnson,374.0,WR,2020,tylerjohnson,6960
David Moore,295.5,WR,2020,davidmoore,4274
Dwayne Washington,296.0,RB,2020,dwaynewashington,3391
Jacques Patrick,378.0,RB,2020,jacquespatrick,6108
John Ursua,379.0,WR,2020,johnursua,6168
Justin Watson,297.9,WR,2020,justinwatson,5374
Vyncint Smith,381.0,WR,2020,vyncintsmith,5260
Deonte Harty,382.0,WR,2020,deonteharty,6234
Kahale Warring,383.0,TE,2020,kahalewarring,6164
Chris Hogan,384.0,WR,2020,chrishogan,1329
Jauan Jennings,385.0,WR,2020,jauanjennings,7049
Jalen Hurts,300.9,QB,2020,jalenhurts,6904
Gunner Olszewski,387.0,WR,2020,gunnerolszewski,6699
James Proche,388.0,WR,2020,jamesproche,6957
Donald Parham Jr.,391.0,TE,2020,donaldparham,6074
Matt Moore,392.0,QB,2020,mattmoore,233
Joe Reed,393.0,WR,2020,joereed,6913
James O'Shaughnessy,394.0,TE,2020,jamesoshaughnessy,2476
Robert Griffin,305.5,QB,2020,robertgriffin,1169
Christian McCaffrey,1.0,RB,2021,christianmccaffrey,4034
Dalvin Cook,2.0,RB,2021,dalvincook,4029
Alvin Kamara,3.4,RB,2021,alvinkamara,4035
Derrick Henry,3.9,RB,2021,derrickhenry,3198
Ezekiel Elliott,5.2,RB,2021,ezekielelliott,3164
Travis Kelce,6.5,TE,2021,traviskelce,1466
Davante Adams,6.6,WR,2021,davanteadams,2133
Jonathan Taylor,11.3,RB,2021,jonathantaylor,6813
Tyreek Hill,9.4,WR,2021,tyreekhill,3321
Saquon Barkley,10.6,RB,2021,saquonbarkley,4866
Austin Ekeler,10.9,RB,2021,austinekeler,4663
Aaron Jones Sr.,10.8,RB,2021,aaronjones,4199
Nick Chubb,13.4,RB,2021,nickchubb,4988
Stefon Diggs,12.7,WR,2021,stefondiggs,2449
Antonio Gibson,15.3,RB,2021,antoniogibson,6945
Calvin Ridley,15.5,WR,2021,calvinridley,4981
Najee Harris,18.2,RB,2021,najeeharris,7528
DeAndre Hopkins,16.6,WR,2021,deandrehopkins,1426
Joe Mixon,19.6,RB,2021,joemixon,4018
DK Metcalf,19.7,WR,2021,dkmetcalf,5846
Darren Waller,21.9,TE,2021,darrenwaller,2505
Justin Jefferson,22.6,WR,2021,justinjefferson,6794
A.J. Brown,22.4,WR,2021,ajbrown,5859
Clyde Edwards-Helaire,24.2,RB,2021,clydeedwardshelaire,6820
Patrick Mahomes II,28.8,QB,2021,patrickmahomes,4046
George Kittle,27.4,TE,2021,georgekittle,4217
Keenan Allen,27.3,WR,2021,keenanallen,1479
David Montgomery,32.1,RB,2021,davidmontgomery,5892
Terry McLaurin,28.3,WR,2021,terrymclaurin,5927
CeeDee Lamb,28.2,WR,2021,ceedeelamb,6786
Allen Robinson,30.1,WR,2021,allenrobinson,1992
D'Andre Swift,32.7,RB,2021,dandreswift,6790
Robert Woods ,33.6,WR,2021,robertwoods,1352
Chris Carson ,35.9,RB,2021,chriscarson,4273
Josh Allen,41.2,QB,2021,joshallen,4984
Mike Evans,36.5,WR,2021,mikeevans,2216
Amari Cooper,36.1,WR,2021,amaricooper,2309
Josh Jacobs,45.1,RB,2021,joshjacobs,5850
James Robinson ,58.5,RB,2021,jamesrobinson,6955
Miles Sanders,43.7,RB,2021,milessanders,6151
Chris Godwin Jr.,39.8,WR,2021,chrisgodwin,4037
Cooper Kupp,41.1,WR,2021,cooperkupp,4039
Tyler Lockett,41.3,WR,2021,tylerlockett,2374
Kyler Murray,48.9,QB,2021,kylermurray,5849
DJ Moore,45.4,WR,2021,djmoore,4983
Diontae Johnson,49.3,WR,2021,diontaejohnson,5937
Kyle Pitts Sr.,48.9,TE,2021,kylepitts,7553
Javonte Williams,56.7,RB,2021,javontewilliams,7588
Julio Jones,47.1,WR,2021,juliojones,947
Mike Davis,55.3,RB,2021,mikedavis,2431
Lamar Jackson,53.8,QB,2021,lamarjackson,4881
Mark Andrews,55.4,TE,2021,markandrews,5012
Adam Thielen,52.3,WR,2021,adamthielen,1689
Myles Gaskin,58.3,RB,2021,mylesgaskin,5980
T.J. Hockenson,57.1,TE,2021,tjhockenson,5844
Darrell Henderson Jr.,52.1,RB,2021,darrellhenderson,5916
Brandon Aiyuk,53.0,WR,2021,brandonaiyuk,6803
Tee Higgins,53.7,WR,2021,teehiggins,6801
Kareem Hunt,61.4,RB,2021,kareemhunt,4098
Dak Prescott,60.9,QB,2021,dakprescott,3294
Chase Edmonds,68.2,RB,2021,chaseedmonds,5000
Chase Claypool,59.9,WR,2021,chaseclaypool,6886
Russell Wilson,68.5,QB,2021,russellwilson,1234
Aaron Rodgers,71.9,QB,2021,aaronrodgers,96
Damien Harris,73.7,RB,2021,damienharris,5890
Odell Beckham Jr.,64.7,WR,2021,odellbeckham,2078
Jerry Jeudy,65.9,WR,2021,jerryjeudy,6783
Kenny Golladay,67.8,WR,2021,kennygolladay,4131
Raheem Mostert,76.4,RB,2021,raheemmostert,2749
JuJu Smith-Schuster,72.8,WR,2021,jujusmithschuster,4040
Justin Herbert,74.1,QB,2021,justinherbert,6797
Trey Sermon,72.1,RB,2021,treysermon,7593
Courtland Sutton,70.7,WR,2021,courtlandsutton,5045
Robbie Chosen,74.5,WR,2021,robbiechosen,3423
Ja'Marr Chase,65.1,WR,2021,jamarrchase,7564
Michael Thomas ,81.0,WR,2021,michaelthomas,3199
Deebo Samuel Sr.,75.1,WR,2021,deebosamuel,5872
Logan Thomas ,89.8,TE,2021,loganthomas,2251
Tom Brady,88.4,QB,2021,tombrady,167
Ronald Jones,88.9,RB,2021,ronaldjones,5052
Melvin Gordon,91.9,RB,2021,melvingordon,2320
Tyler Boyd,79.1,WR,2021,tylerboyd,3225
DeVonta Smith,81.7,WR,2021,devontasmith,7525
Noah Fant,95.0,TE,2021,noahfant,5857
Laviska Shenault Jr.,83.4,WR,2021,laviskashenault,6814
Matthew Stafford,97.5,QB,2021,matthewstafford,421
Antonio Brown ,84.0,WR,2021,antoniobrown,536
Michael Carter,87.8,RB,2021,michaelcarter,7607
Jalen Hurts,97.3,QB,2021,jalenhurts,6904
Ryan Tannehill,98.6,QB,2021,ryantannehill,1049
Brandin Cooks,91.6,WR,2021,brandincooks,2197
Corey Davis ,97.1,WR,2021,coreydavis,4036
Robert Tonyan,101.5,TE,2021,roberttonyan,4602
Zack Moss,99.9,RB,2021,zackmoss,6845
Leonard Fournette,105.0,RB,2021,leonardfournette,3969
Dallas Goedert,97.7,TE,2021,dallasgoedert,5022
DJ Chark Jr. ,90.4,WR,2021,djchark,4951
AJ Dillon,97.5,RB,2021,ajdillon,6828
William Fuller,94.8,WR,2021,williamfuller,3157
Jarvis Landry,97.6,WR,2021,jarvislandry,1825
Michael Pittman Jr.,103.6,WR,2021,michaelpittman,6819
Joe Burrow,107.2,QB,2021,joeburrow,6770
James Conner,109.9,RB,2021,jamesconner,4137
Tyler Higbee,104.1,TE,2021,tylerhigbee,3271
Michael Gallup ,96.3,WR,2021,michaelgallup,5038
Jamaal Williams,118.4,RB,2021,jamaalwilliams,4149
Curtis Samuel,103.6,WR,2021,curtissamuel,4082
Jaylen Waddle,105.1,WR,2021,jaylenwaddle,7526
Kenyan Drake ,118.0,RB,2021,kenyandrake,3242
Marquise Brown,107.6,WR,2021,marquisebrown,5848
Nyheim Miller-Hines,123.9,RB,2021,nyheimmillerhines,5347
Mike Gesicki,120.3,TE,2021,mikegesicki,4993
Matt Ryan,123.2,QB,2021,mattryan,24
Devin Singletary,125.9,RB,2021,devinsingletary,6130
Marquez Callaway,127.0,WR,2021,marquezcallaway,6989
Mike Williams,101.4,WR,2021,mikewilliams,4068
Darnell Mooney,109.1,WR,2021,darnellmooney,7090
Jonnu Smith,127.8,TE,2021,jonnusmith,4144
Tony Pollard,119.6,RB,2021,tonypollard,5967
Trevor Lawrence,121.8,QB,2021,trevorlawrence,7523
DeVante Parker,116.3,WR,2021,devanteparker,2319
Marvin Jones Jr.,117.8,WR,2021,marvinjones,1067
Kirk Cousins,133.7,QB,2021,kirkcousins,1166
Sony Michel,126.0,RB,2021,sonymichel,4962
David Johnson,130.0,RB,2021,davidjohnson,2391
Justin Fields,128.7,QB,2021,justinfields,7591
J.D. McKissic,139.3,RB,2021,jdmckissic,3664
Mecole Hardman Jr.,113.9,WR,2021,mecolehardman,5917
Henry Ruggs III ,129.5,WR,2021,henryruggs,6789
Hunter Henry,145.8,TE,2021,hunterhenry,3214
Trey Lance,127.7,QB,2021,treylance,7610
Russell Gage Jr.,127.1,WR,2021,russellgage,5110
Baker Mayfield,142.7,QB,2021,bakermayfield,4892
Phillip Lindsay,152.9,RB,2021,philliplindsay,5170
Rob Gronkowski,145.6,TE,2021,robgronkowski,515
Jakobi Meyers,140.6,WR,2021,jakobimeyers,5947
James White ,153.1,RB,2021,jameswhite,1848
Evan Engram,143.5,TE,2021,evanengram,4066
Elijah Moore,126.2,WR,2021,elijahmoore,7596
Tua Tagovailoa,143.6,QB,2021,tuatagovailoa,6768
Alexander Mattison,148.3,RB,2021,alexandermattison,5987
Cole Beasley,143.8,WR,2021,colebeasley,1144
Gerald Everett,147.6,TE,2021,geraldeverett,4089
Rhamondre Stevenson,149.0,RB,2021,rhamondrestevenson,7611
Ben Roethlisberger,160.7,QB,2021,benroethlisberger,138
Jalen Reagor,147.0,WR,2021,jalenreagor,6798
Tevin Coleman,166.6,RB,2021,tevincoleman,2378
Giovani Bernard,165.1,RB,2021,giovanibernard,1386
Sterling Shepard ,156.0,WR,2021,sterlingshepard,3200
Austin Hooper,168.0,TE,2021,austinhooper,3202
Ryan Fitzpatrick ,160.0,QB,2021,ryanfitzpatrick,333
Kenneth Gainwell,162.5,RB,2021,kennethgainwell,
Carson Wentz,163.5,QB,2021,carsonwentz,3161
Latavius Murray,152.9,RB,2021,lataviusmurray,1476
Terrace Marshall Jr.,152.6,WR,2021,terracemarshall,7565
Cole Kmet,167.4,TE,2021,colekmet,6826
Derek Carr,171.6,QB,2021,derekcarr,2028
Jared Cook,168.6,TE,2021,jaredcook,367
Zach Ertz,169.0,TE,2021,zachertz,1339
Jameis Winston,170.5,QB,2021,jameiswinston,2306
Chuba Hubbard,171.5,RB,2021,chubahubbard,7594
Nelson Agholor,159.6,WR,2021,nelsonagholor,2325
Gabe Davis,177.5,WR,2021,gabedavis,6943
Damien Williams,174.8,RB,2021,damienwilliams,1833
Emmanuel Sanders,162.0,WR,2021,emmanuelsanders,538
Zach Wilson,180.7,QB,2021,zachwilson,7538
Sam Darnold,182.4,QB,2021,samdarnold,4943
Daniel Jones,179.2,QB,2021,danieljones,5870
Rashaad Penny,176.1,RB,2021,rashaadpenny,4985
Bryan Edwards,167.5,WR,2021,bryanedwards,6870
Anthony Firkser,178.7,TE,2021,anthonyfirkser,4435
Ty'Son Williams,185.5,RB,2021,tysonwilliams,7098
Tre'Quan Smith,170.9,WR,2021,trequansmith,5026
Christian Kirk,183.1,WR,2021,christiankirk,4950
Tony Jones Jr.,192.0,RB,2021,tonyjones,6984
Blake Jarwin,190.5,TE,2021,blakejarwin,4571
Adam Trautman,175.6,TE,2021,adamtrautman,6869
Mac Jones,195.5,QB,2021,macjones,7527
Darrel Williams,196.5,RB,2021,darrelwilliams,5549
Marquez Valdes-Scantling,192.9,WR,2021,marquezvaldesscantling,5086
Tyrell Williams,193.0,WR,2021,tyrellwilliams,2583
Eric Ebron,202.0,TE,2021,ericebron,2118
Amon-Ra St. Brown,190.2,WR,2021,amonrastbrown,7547
Parris Campbell,191.0,WR,2021,parriscampbell,5880
A.J. Green,188.8,WR,2021,ajgreen,830
Tarik Cohen,208.5,RB,2021,tarikcohen,4157
Jerick McKinnon,209.0,RB,2021,jerickmckinnon,2161
Jamison Crowder,195.6,WR,2021,jamisoncrowder,2410
T.Y. Hilton,196.3,WR,2021,tyhilton,1110
Devontae Booker,215.0,RB,2021,devontaebooker,3209
Boston Scott,216.0,RB,2021,bostonscott,5122
Rashod Bateman,181.1,WR,2021,rashodbateman,7571
Randall Cobb,193.5,WR,2021,randallcobb,928
Malcolm Brown,217.0,RB,2021,malcolmbrown,2588
Ty Johnson,221.0,RB,2021,tyjohnson,6039
Carlos Hyde ,223.5,RB,2021,carloshyde,2257
Mark Ingram,225.0,RB,2021,markingram,956
Jared Goff,226.0,QB,2021,jaredgoff,3163
Sammy Watkins,204.3,WR,2021,sammywatkins,1817
Wayne Gallman Jr.,229.0,RB,2021,waynegallman,4150
Allen Lazard,215.4,WR,2021,allenlazard,5185
Marlon Mack,230.5,RB,2021,marlonmack,4152
Deshaun Watson,220.3,QB,2021,deshaunwatson,4017
Pat Freiermuth,233.5,TE,2021,patfreiermuth,7600
Teddy Bridgewater,233.5,QB,2021,teddybridgewater,2152
Byron Pringle,220.9,WR,2021,byronpringle,5199
KJ Hamler ,237.0,WR,2021,kjhamler,6805
Justin Jackson,238.0,RB,2021,justinjackson,5131
Salvon Ahmed,241.0,RB,2021,salvonahmed,6918
John Brown,186.6,WR,2021,johnbrown,2238
Joshua Palmer,243.0,WR,2021,joshuapalmer,7670
Xavier Jones,196.3,RB,2021,xavierjones,7088
Donald Parham Jr.,245.5,TE,2021,donaldparham,6074
Chris Herndon,246.5,TE,2021,chrisherndon,5009
Darrynton Evans ,206.9,RB,2021,darryntonevans,7064
Todd Gurley,251.0,RB,2021,toddgurley,2315
Dan Arnold,248.5,TE,2021,danarnold,4741
Hayden Hurst,253.5,TE,2021,haydenhurst,4973
Jimmy Garoppolo,250.0,QB,2021,jimmygaroppolo,1837
Jeff Wilson Jr.,252.0,RB,2021,jeffwilson,5284
Denzel Mims,251.5,WR,2021,denzelmims,6849
Benny Snell Jr.,266.0,RB,2021,bennysnell,6156
Darius Slayton,239.8,WR,2021,dariusslayton,6149
Van Jefferson,233.0,WR,2021,vanjefferson,6853
O.J. Howard,256.0,TE,2021,ojhoward,4055
Le'Veon Bell,256.5,RB,2021,leveonbell,1408
Breshad Perriman,203.2,WR,2021,breshadperriman,2331
Hunter Renfrow,257.5,WR,2021,hunterrenfrow,5955
Kadarius Toney,257.5,WR,2021,kadariustoney,7606
Joshua Kelley,262.0,RB,2021,joshuakelley,7045
Dyami Brown,229.2,WR,2021,dyamibrown,7587
