AVG,year,player,fantasyPts,position,bucket,median,expected_diff,player_id
80.3,2022,Antonio Gibson,165.9,RB,4,151.8,14.1,6945
80.5,2022,Tony Pollard,248.8,RB,4,151.8,97.0,5967
81.5,2022,Clyde Edwards-Helaire,98.3,RB,4,151.8,-53.5,6820
89.0,2022,Rashaad Penny,52.2,RB,5,150.3,-98.1,4985
93.8,2022,Devin Singletary,183.9,RB,5,150.3,33.6,6130
95.0,2022,Damien Harris,90.9,RB,5,150.3,-59.4,5890
95.0,2022,Kareem Hunt,126.8,RB,5,150.3,-23.5,4098
97.3,2022,Miles Sanders,220.9,RB,5,150.3,70.6,6151
100.0,2022,Cordarrelle Patterson,150.7,RB,5,150.3,0.399999999999977,1535
105.8,2022,James Cook,107.7,RB,6,106.55,1.15000000000001,8138
110.3,2022,Melvin Gordon III,91.1,RB,6,106.55,-15.45,2320
113.3,2022,Kenneth Walker III,202.5,RB,6,106.55,95.95,8151
117.3,2022,Darrell Henderson Jr.,73.5,RB,6,106.55,-33.05,5916
120.0,2022,Nyheim Miller-Hines,69.4,RB,6,106.55,-37.15,5347
122.8,2022,Michael Carter,128.0,RB,6,106.55,21.45,7607
128.0,2022,Kenneth Gainwell,87.9,RB,7,89.5,-1.59999999999999,
130.5,2022,Rachaad White,144.8,RB,7,89.5,55.3,8136
132.0,2022,James Robinson,88.6,RB,7,89.5,-0.900000000000006,6955
134.5,2022,Alexander Mattison,88.4,RB,7,89.5,-1.09999999999999,5987
145.5,2022,Tyler Allgeier,157.4,RB,7,89.5,67.9,8132
146.3,2022,Isiah Pacheco,139.0,RB,7,89.5,49.5,8205
150.3,2022,Raheem Mostert,170.4,RB,8,110.3,60.1,2749
150.5,2022,Khalil Herbert,117.9,RB,8,110.3,7.59999999999999,7608
153.3,2022,J.D. McKissic,53.8,RB,8,110.3,-56.5,3664
155.0,2022,Jamaal Williams,227.9,RB,8,110.3,117.6,4149
159.0,2022,Brian Robinson,112.7,RB,8,110.3,2.39999999999999,8154
166.5,2022,Isaiah Spiller,8.4,RB,8,110.3,-101.9,8153
167.0,2022,Zamir White,7.0,RB,9,83.85,-76.85,8139
191.5,2022,Jerick McKinnon,195.3,RB,9,83.85,111.45,2161
197.0,2022,Tyrion Davis-Price,9.9,RB,9,83.85,-73.95,8211
201.5,2022,Mark Ingram II,52.1,RB,9,83.85,-31.75,956
202.3,2022,Darrel Williams,21.1,RB,9,83.85,-62.75,5549
202.5,2022,Eno Benjamin,87.6,RB,9,83.85,3.75,6951
204.5,2022,Jeff Wilson Jr.,162.5,RB,10,74.3,88.2,5284
208.7,2022,Sony Michel,24.9,RB,10,74.3,-49.4,4962
210.3,2022,D'Onta Foreman,128.9,RB,10,74.3,54.6,4111
211.8,2022,Mike Davis,4.2,RB,10,74.3,-70.1,2431
212.3,2022,Kenyan Drake,104.1,RB,10,74.3,29.8,3242
212.3,2022,Ronald Jones,16.2,RB,10,74.3,-58.1,5052
222.3,2022,Gus Edwards,61.3,RB,11,56.85,4.45,5248
226.3,2022,Rex Burkhead,71.4,RB,11,56.85,14.55,1387
227.5,2022,Ameer Abdullah,54.1,RB,11,56.85,-2.74999999999999,2359
229.3,2022,Chuba Hubbard,89.8,RB,11,56.85,32.95,7594
231.0,2022,Zack Moss,66.5,RB,11,56.85,9.65000000000001,6845
231.3,2022,D'Ernest Johnson,5.4,RB,11,56.85,-51.45,6694
234.3,2022,Boston Scott,46.2,RB,12,20.7,25.5,5122
235.0,2022,Jaylen Warren,93.3,RB,12,20.7,72.6,8228
239.3,2022,Dontrell Hilliard,77.2,RB,12,20.7,56.5,5536
240.0,2022,Chris Evans,12.8,RB,12,20.7,-7.9,7794
244.0,2022,Trey Sermon,1.9,RB,12,20.7,-18.8,7593
245.7,2022,Marlon Mack,38.3,RB,12,20.7,17.6,4152
251.0,2022,Damien Williams,0.2,RB,13,52.85,-52.65,1833
253.7,2022,Samaje Perine,142.1,RB,13,52.85,89.25,4147
253.7,2022,Hassan Haskins,26.0,RB,13,52.85,-26.85,8123
259.0,2022,Joshua Kelley,64.8,RB,13,52.85,11.95,7045
259.3,2022,Kyren Williams,30.5,RB,13,52.85,-22.35,8150
270.0,2022,Ty Montgomery,10.3,RB,13,52.85,-42.55,2399
270.7,2022,Myles Gaskin,9.4,RB,14,23.9,-14.5,5980
273.0,2022,Ke'Shawn Vaughn,10.2,RB,14,23.9,-13.7,6885
285.0,2022,Ty Chandler,2.0,RB,14,23.9,-21.9,8230
288.3,2022,Matt Breida,59.8,RB,14,23.9,35.9,4455
290.0,2022,Jordan Mason,31.8,RB,14,23.9,7.9,8408
300.0,2022,Brandon Bolden,27.3,RB,14,23.9,3.4,1034
306.5,2022,Travis Homer,45.1,RB,15,42.5,2.6,6012
308.0,2022,DeeJay Dallas,48.2,RB,15,42.5,5.7,6931
311.0,2022,Snoop Conner,10.2,RB,15,42.5,-32.3,8179
312.0,2022,Julius Chestnut,8.3,RB,15,42.5,-34.2,8254
316.0,2022,Trestan Ebner,8.2,RB,15,42.5,-34.3,8189
320.5,2022,Pierre Strong Jr.,27.2,RB,15,42.5,-15.3,8116
327.0,2022,Keaontay Ingram,18.1,RB,16,16.7,1.4,8221
330.0,2022,Jonathan Williams,26.2,RB,16,16.7,9.5,3312
330.5,2022,Justin Jackson,51.1,RB,16,16.7,34.4,5131
334.0,2022,Anthony McFarland Jr.,6.1,RB,16,16.7,-10.6,6878
336.0,2022,Benny Snell Jr.,18.7,RB,16,16.7,2.0,6156
343.0,2022,Kene Nwangwu,5.5,RB,16,16.7,-11.2,7720
343.5,2022,Jerome Ford,1.2,RB,17,13.4,-12.2,8143
345.5,2022,Tyler Badie,9.4,RB,17,13.4,-4.0,8208
350.0,2022,Deon Jackson,86.5,RB,17,13.4,73.1,7551
358.5,2022,Giovani Bernard,4.7,RB,17,13.4,-8.7,1386
372.0,2022,Phillip Lindsay,12.8,RB,17,13.4,-0.6,5170
381.0,2022,Mike Boone,28.8,RB,17,13.4,15.4,5209
387.0,2022,Antonio Williams,0.0,RB,18,10.4,-10.4,7203
401.0,2022,Tony Jones Jr.,10.4,RB,18,10.4,0.0,6984
402.0,2022,Craig Reynolds,30.8,RB,18,10.4,20.4,6659
402.5,2022,Jaret Patterson,7.8,RB,18,10.4,-2.6,7537
409.0,2022,Duke Johnson Jr.,0.4,RB,18,10.4,-10.0,2382
413.0,2022,Kyle Juszczyk,53.6,RB,18,10.4,43.2,
420.0,2022,Ty Johnson,42.8,RB,19,7.75,35.05,6039
423.0,2022,Salvon Ahmed,14.2,RB,19,7.75,6.45,6918
424.0,2022,Kylin Hill,0.7,RB,19,7.75,-7.05,7572
435.0,2022,Dare Ogunbowale,48.7,RB,19,7.75,40.95,4718
442.0,2022,Trayveon Williams,8.0,RB,19,7.75,0.25,6144
453.0,2022,Jonathan Ward,5.2,RB,19,7.75,-2.55,7087
13.3,2022,Travis Kelce,316.3,TE,0,159.6,156.7,1466
22.3,2022,Mark Andrews,188.5,TE,0,159.6,28.9,5012
27.8,2022,Kyle Pitts,75.6,TE,0,159.6,-84.0,7553
50.5,2022,George Kittle,202.5,TE,0,159.6,42.9,4217
53.5,2022,Darren Waller,84.8,TE,0,159.6,-74.8,2505
69.8,2022,Dalton Schultz,144.7,TE,0,159.6,-14.9,5001
83.3,2022,Dallas Goedert,143.2,TE,1,146.15,-2.95000000000002,5022
84.0,2022,T.J. Hockenson,213.4,TE,1,146.15,67.25,5844
102.8,2022,Dawson Knox,135.7,TE,1,146.15,-10.45,5906
105.8,2022,Zach Ertz,111.6,TE,1,146.15,-34.55,1339
115.0,2022,Cole Kmet,147.3,TE,1,146.15,1.15000000000001,6826
123.0,2022,Pat Freiermuth,148.2,TE,1,146.15,2.04999999999998,7600
137.5,2022,Irv Smith Jr.,55.2,TE,2,113.45,-58.25,6126
142.3,2022,Hunter Henry,103.9,TE,2,113.45,-9.55,3214
147.5,2022,Albert Okwuegbunam,25.5,TE,2,113.45,-87.95,6843
148.8,2022,Mike Gesicki,98.2,TE,2,113.45,-15.25,4993
151.8,2022,David Njoku,144.0,TE,2,113.45,30.55,4033
159.0,2022,Gerald Everett,137.5,TE,2,113.45,24.05,4089
163.0,2022,Robert Tonyan,112.0,TE,3,102.85,9.15000000000001,4602
163.3,2022,Tyler Higbee,152.0,TE,3,102.85,49.15,3271
167.8,2022,Noah Fant,122.6,TE,3,102.85,19.75,5857
173.8,2022,Evan Engram,174.9,TE,3,102.85,72.05,4066
180.5,2022,Hayden Hurst,105.4,TE,3,102.85,2.55000000000001,4973
188.3,2022,Austin Hooper,97.4,TE,3,102.85,-5.44999999999999,3202
189.3,2022,Isaiah Likely,91.3,TE,4,72.05,19.25,8131
195.0,2022,Brevin Jordan,26.8,TE,4,72.05,-45.25,7568
201.0,2022,Logan Thomas,77.3,TE,4,72.05,5.25,2251
214.0,2022,Mo Alie-Cox,55.9,TE,4,72.05,-16.15,4054
221.3,2022,Cameron Brate,37.4,TE,4,72.05,-34.65,2214
236.3,2022,Tyler Conklin,131.5,TE,4,72.05,59.45,5133
241.3,2022,Jonnu Smith,52.0,TE,5,70.5,-18.5,4144
246.8,2022,Taysom Hill,128.2,TE,5,70.5,57.7,4381
254.5,2022,Daniel Bellinger,75.1,TE,5,70.5,4.59999999999999,8225
255.3,2022,Kyle Rudolph,11.8,TE,5,70.5,-58.7,943
259.7,2022,Trey McBride,61.5,TE,5,70.5,-9.0,8130
264.3,2022,C.J. Uzomah,56.2,TE,5,70.5,-14.3,2460
276.0,2022,Greg Dulcich,86.1,TE,6,51.7,34.4,8172
277.7,2022,Adam Trautman,44.7,TE,6,51.7,-7.0,6869
282.0,2022,Donald Parham Jr.,29.0,TE,6,51.7,-22.7,6074
288.0,2022,Jake Ferguson,48.4,TE,6,51.7,-3.3,8110
293.7,2022,Tommy Tremble,54.4,TE,6,51.7,2.7,7694
299.5,2022,Jody Fortson,31.8,TE,6,51.7,-19.9,6665
303.3,2022,Foster Moreau,87.5,TE,7,36.75,50.75,5985
306.5,2022,O.J. Howard,36.5,TE,7,36.75,-0.25,4055
308.0,2022,Jelani Woods,74.2,TE,7,36.75,37.45,8219
318.0,2022,Chase Allen,0.0,TE,7,36.75,-36.75,8182
338.5,2022,Cade Otton,93.1,TE,7,36.75,56.35,8111
340.5,2022,Harrison Bryant,61.7,TE,7,36.75,24.95,6850
341.0,2022,Ian Thomas,40.7,TE,8,28.1,12.6,4995
346.0,2022,Luke Farrell,8.0,TE,8,28.1,-20.1,7842
352.0,2022,Chigoziem Okonkwo,95.2,TE,8,28.1,67.1,
356.0,2022,Tommy Sweeney,1.7,TE,8,28.1,-26.4,6137
357.0,2022,Kylen Granson,61.2,TE,8,28.1,33.1,7602
358.0,2022,Tyler Davis,6.6,TE,8,28.1,-21.5,7131
359.0,2022,Brycen Hopkins,17.9,TE,9,26.4,-8.5,6926
360.0,2022,Quintin Morris,22.4,TE,9,26.4,-4.0,7536
366.0,2022,Dan Arnold,22.5,TE,9,26.4,-3.9,4741
371.0,2022,Anthony Firkser,19.0,TE,9,26.4,-7.4,4435
381.0,2022,Marcedes Lewis,24.6,TE,9,26.4,-1.8,111
383.0,2022,Jeremy Ruckert,1.8,TE,9,26.4,-24.6,8145
383.5,2022,Durham Smythe,40.0,TE,10,21.15,18.85,5008
385.0,2022,Nick Vannett,11.5,TE,10,21.15,-9.65,3258
388.0,2022,Maxx Williams,4.8,TE,10,21.15,-16.35,2360
389.0,2022,Noah Gray,70.0,TE,10,21.15,48.85,7828
397.0,2022,Grant Calcaterra,13.1,TE,10,21.15,-8.05,8177
398.0,2022,Connor Heyward,35.8,TE,10,21.15,14.65,8181
399.0,2022,Colby Parkinson,69.2,TE,11,23.05,46.15,6865
400.0,2022,Josiah Deguara,24.4,TE,11,23.05,1.35,7050
416.0,2022,Jordan Akins,116.5,TE,11,23.05,93.45,5032
419.0,2022,Drew Sample,1.8,TE,11,23.05,-21.25,6001
425.0,2022,Will Dissly,86.9,TE,11,23.05,63.85,5010
429.0,2022,Tyler Kroft,9.7,TE,11,23.05,-13.35,2390
430.0,2022,Pharaoh Brown,23.7,TE,12,23.2,0.5,4443
441.0,2022,Cole Turner,4.3,TE,12,23.2,-18.9,8214
450.0,2022,Devin Asiasi,2.5,TE,12,23.2,-20.7,6956
452.0,2022,Chris Manhertz,10.2,TE,12,23.2,-13.0,3048
454.0,2022,Tanner Hudson,23.2,TE,12,23.2,0.0,5409
455.0,2022,Ben Ellefson,5.6,TE,12,23.2,-17.6,7288
459.0,2022,Parker Hesse,17.9,TE,13,31.4,-13.5,6662
3.3,2022,Justin Jefferson,365.3,WR,0,273.95,91.35,6794
4.0,2022,Cooper Kupp,203.4,WR,0,273.95,-70.55,4039
6.3,2022,Ja'Marr Chase,246.4,WR,0,273.95,-27.55,7564
10.3,2022,Stefon Diggs,316.6,WR,0,273.95,42.65,2449
11.3,2022,Davante Adams,335.5,WR,0,273.95,61.55,2133
17.0,2022,CeeDee Lamb,301.6,WR,0,273.95,27.65,6786
19.0,2022,Deebo Samuel,172.4,WR,1,227.8,-55.4,5872
22.0,2022,Tyreek Hill,341.2,WR,1,227.8,113.4,3321
26.0,2022,Mike Evans,226.3,WR,1,227.8,-1.5,2216
26.8,2022,A.J. Brown,303.6,WR,1,227.8,75.8,5859
28.5,2022,Michael Pittman Jr.,218.5,WR,1,227.8,-9.30000000000001,6819
31.0,2022,Tee Higgins,218.9,WR,1,227.8,-8.90000000000001,6801
31.0,2022,Keenan Allen,166.0,WR,2,226.2,-60.2,1479
35.5,2022,DJ Moore,199.1,WR,2,226.2,-27.1,4983
36.3,2022,Mike Williams,176.5,WR,2,226.2,-49.7,4068
37.8,2022,Courtland Sutton,159.4,WR,2,226.2,-66.8,5045
43.3,2022,Jaylen Waddle,261.2,WR,2,226.2,35.0,7526
44.3,2022,Terry McLaurin,229.0,WR,2,226.2,2.80000000000001,5927
44.5,2022,Gabe Davis,173.6,WR,3,209.45,-35.85,6943
46.3,2022,Diontae Johnson,176.7,WR,3,209.45,-32.75,5937
48.8,2022,Allen Robinson II,84.9,WR,3,209.45,-124.55,1992
49.8,2022,Marquise Brown,156.0,WR,3,209.45,-53.45,5848
51.0,2022,Amon-Ra St. Brown,267.6,WR,3,209.45,58.15,7547
53.3,2022,Brandin Cooks,144.6,WR,3,209.45,-64.85,2197
55.8,2022,JuJu Smith-Schuster,189.3,WR,4,166.3,23.0,4040
56.5,2022,D.K. Metcalf,230.8,WR,4,166.3,64.5,5846
56.5,2022,Chris Godwin,224.8,WR,4,166.3,58.5,4037
58.3,2022,Jerry Jeudy,205.2,WR,4,166.3,38.9,6783
59.8,2022,Darnell Mooney,101.5,WR,4,166.3,-64.8,7090
63.3,2022,Rashod Bateman,55.5,WR,4,166.3,-110.8,7571
64.5,2022,Michael Thomas,51.1,WR,5,143.1,-92.0,3199
67.3,2022,Adam Thielen,178.0,WR,5,143.1,34.9,1689
73.5,2022,Elijah Moore,88.1,WR,5,143.1,-55.0,7596
78.5,2022,Allen Lazard,174.8,WR,5,143.1,31.7,5185
78.8,2022,Brandon Aiyuk,229.8,WR,5,143.1,86.7,6803
79.5,2022,Amari Cooper,248.0,WR,5,143.1,104.9,2309
80.5,2022,Christian Kirk,243.9,WR,6,146.4,97.5,4950
81.8,2022,DeVonta Smith,256.6,WR,6,146.4,110.2,7525
83.0,2022,Hunter Renfrow,81.0,WR,6,146.4,-65.4,5955
83.5,2022,DeAndre Hopkins,153.7,WR,6,146.4,7.29999999999998,1426
86.5,2022,Drake London,182.6,WR,6,146.4,36.2,8112
99.5,2022,Chris Olave,200.4,WR,6,146.4,54.0,8144
100.8,2022,Kadarius Toney,59.3,WR,7,114.2,-54.9,7606
101.3,2022,Robert Woods,117.7,WR,7,114.2,3.5,1352
103.3,2022,Tyler Lockett,241.3,WR,7,114.2,127.1,2374
108.8,2022,Skyy Moore,49.4,WR,7,114.2,-64.8,8168
109.3,2022,Treylon Burks,94.1,WR,7,114.2,-20.1,8135
112.5,2022,George Pickens,164.5,WR,7,114.2,50.3,8137
115.5,2022,Chase Claypool,103.0,WR,8,123.0,-20.0,6886
117.0,2022,Marquez Valdes-Scantling,122.4,WR,8,123.0,-0.599999999999994,5086
117.0,2022,Tyler Boyd,164.2,WR,8,123.0,41.2,3225
129.8,2022,Russell Gage,123.6,WR,8,123.0,0.599999999999994,5110
130.5,2022,Michael Gallup,105.4,WR,8,123.0,-17.6,5038
134.3,2022,Garrett Wilson,217.7,WR,8,123.0,94.7,8146
135.3,2022,Jahan Dotson,128.6,WR,9,117.9,10.7,8119
139.3,2022,Jakobi Meyers,182.3,WR,9,117.9,64.4,5947
139.5,2022,Julio Jones,70.4,WR,9,117.9,-47.5,947
140.5,2022,DJ Chark Jr.,98.2,WR,9,117.9,-19.7,4951
141.5,2022,Joshua Palmer,167.3,WR,9,117.9,49.4,7670
142.0,2022,Mecole Hardman Jr.,93.8,WR,9,117.9,-24.1,5917
144.8,2022,Jarvis Landry,58.2,WR,10,99.6,-41.4,1825
145.5,2022,Romeo Doubs,103.6,WR,10,99.6,4.0,8121
151.8,2022,Isaiah McKenzie,119.8,WR,10,99.6,20.2,4197
155.5,2022,Nico Collins,97.1,WR,10,99.6,-2.5,7569
157.8,2022,DeVante Parker,102.9,WR,10,99.6,3.30000000000001,2319
162.3,2022,Jalen Tolbert,3.2,WR,10,99.6,-96.4,8117
165.5,2022,K.J. Osborn,155.6,WR,11,74.25,81.35,7066
169.0,2022,Wan'Dale Robinson,51.6,WR,11,74.25,-22.65,8126
173.5,2022,Kenny Golladay,20.1,WR,11,74.25,-54.15,4131
174.5,2022,Alec Pierce,112.3,WR,11,74.25,38.05,8142
177.0,2022,Robbie Chosen,54.2,WR,11,74.25,-20.05,3423
179.3,2022,Jameson Williams,15.1,WR,11,74.25,-59.15,8148
179.5,2022,Marvin Jones Jr.,116.9,WR,12,94.7,22.2,1067
180.5,2022,Christian Watson,164.1,WR,12,94.7,69.4,8167
187.0,2022,Corey Davis,97.6,WR,12,94.7,2.89999999999999,4036
188.8,2022,KJ Hamler,25.8,WR,12,94.7,-68.9,6805
190.8,2022,Parris Campbell,149.1,WR,12,94.7,54.4,5880
197.5,2022,Sammy Watkins,48.5,WR,12,94.7,-46.2,1817
197.7,2022,Zay Jones,196.1,WR,13,78.35,117.75,4080
198.5,2022,Van Jefferson,78.9,WR,13,78.35,0.550000000000011,6853
207.0,2022,Jamison Crowder,12.0,WR,13,78.35,-66.35,2410
212.5,2022,Donovan Peoples-Jones,163.1,WR,13,78.35,84.75,6824
212.7,2022,A.J. Green,59.6,WR,13,78.35,-18.75,830
215.5,2022,David Bell,45.4,WR,13,78.35,-32.95,8118
219.5,2022,Kendrick Bourne,88.3,WR,14,90.55,-2.25,4454
221.3,2022,Devin Duvernay,110.1,WR,14,90.55,19.55,6847
221.5,2022,Curtis Samuel,178.2,WR,14,90.55,87.65,4082
230.7,2022,Randall Cobb,81.7,WR,14,90.55,-8.84999999999999,928
233.0,2022,Laviska Shenault Jr.,72.7,WR,14,90.55,-17.85,6814
234.3,2022,Nick Westbrook-Ikhine,82.7,WR,14,90.55,-7.84999999999999,7496
238.0,2022,Cedrick Wilson Jr.,26.4,WR,15,60.7,-34.3,5113
238.7,2022,Khalil Shakir,32.1,WR,15,60.7,-28.6,8134
244.7,2022,Kyle Philips,15.8,WR,15,60.7,-44.9,8171
247.0,2022,Sterling Shepard,34.4,WR,15,60.7,-26.3,3200
248.3,2022,Terrace Marshall Jr.,83.0,WR,15,60.7,22.3,7565
252.3,2022,Nelson Agholor,79.2,WR,15,60.7,18.5,2325
254.3,2022,Danny Gray,2.9,WR,16,47.55,-44.65,8176
257.3,2022,Quez Watkins,86.4,WR,16,47.55,38.85,6927
260.7,2022,Bryan Edwards,4.5,WR,16,47.55,-43.05,6870
262.7,2022,Velus Jones Jr.,40.1,WR,16,47.55,-7.45,8223
267.3,2022,Byron Pringle,35.5,WR,16,47.55,-12.05,5199
268.8,2022,Braxton Berrios,53.6,WR,16,47.55,6.05,5121
271.7,2022,Jalen Guyton,8.4,WR,17,50.1,-41.7,6421
272.0,2022,Noah Brown,116.5,WR,17,50.1,66.4,4234
276.5,2022,Tutu Atwell,63.2,WR,17,50.1,13.1,7562
279.3,2022,Marquez Callaway,37.8,WR,17,50.1,-12.3,6989
280.7,2022,Jalen Reagor,26.9,WR,17,50.1,-23.2,6798
281.5,2022,Mack Hollins,154.8,WR,17,50.1,104.7,4177
282.3,2022,Justin Watson,58.5,WR,18,55.85,2.65,5374
283.5,2022,Amari Rodgers,43.1,WR,18,55.85,-12.75,7540
287.0,2022,Montrell Washington,7.2,WR,18,55.85,-48.65,8475
288.0,2022,Tyquan Thornton,66.3,WR,18,55.85,10.45,8188
290.7,2022,James Proche II,14.2,WR,18,55.85,-41.65,6957
291.0,2022,Shi Smith,63.6,WR,18,55.85,7.75,7603
291.3,2022,Olamide Zaccheaus,112.0,WR,19,45.5,66.5,6271
299.0,2022,Zach Pascal,36.0,WR,19,45.5,-9.5,4319
302.0,2022,Jamal Agnew,68.3,WR,19,45.5,22.8,4198
302.3,2022,Ashton Dulin,42.5,WR,19,45.5,-3.0,6427
303.7,2022,Jauan Jennings,82.6,WR,19,45.5,37.1,7049
305.0,2022,Tyler Johnson,0.0,WR,19,45.5,-45.5,6960
305.0,2022,Gunner Olszewski,14.2,WR,20,25.7,-11.5,6699
305.3,2022,Demarcus Robinson,105.8,WR,20,25.7,80.1,3286
308.5,2022,Andy Isabella,4.2,WR,20,25.7,-21.5,5915
308.7,2022,Josh Reynolds,103.9,WR,20,25.7,78.2,4171
313.7,2022,Equanimeous St. Brown,64.7,WR,20,25.7,39.0,5323
315.0,2022,Juwann Winfree,2.7,WR,20,25.7,-23.0,6223
316.0,2022,DeAndre Carter,116.3,WR,21,21.7,94.6,2750
318.0,2022,James Washington,0.0,WR,21,21.7,-21.7,5024
322.0,2022,Willie Snead IV,0.0,WR,21,21.7,-21.7,1911
323.0,2022,Denzel Mims,29.6,WR,21,21.7,7.9,6849
323.0,2022,Darius Slayton,130.4,WR,21,21.7,108.7,6149
323.5,2022,Josh Gordon,0.0,WR,21,21.7,-21.7,1244
326.0,2022,Lance McCutcheon,0.0,WR,22,17.7,-17.7,8745
330.0,2022,Rashard Higgins,0.0,WR,22,17.7,-17.7,3328
331.0,2022,DJ Turner,2.6,WR,22,17.7,-15.1,7989
332.0,2022,Marquise Goodwin,90.2,WR,22,17.7,72.5,1346
337.0,2022,Keelan Cole Sr.,30.1,WR,22,17.7,12.4,4622
339.0,2022,N'Keal Harry,24.6,WR,22,17.7,6.9,
340.0,2022,Ihmir Smith-Marsette,2.4,WR,23,22.5,-20.1,7559
342.0,2022,Ray-Ray McCloud III,58.1,WR,23,22.5,35.6,5096
344.0,2022,Demetric Felton Jr.,2.4,WR,23,22.5,-20.1,
345.0,2022,Tre'Quan Smith,52.8,WR,23,22.5,30.3,5026
348.0,2022,Ben Skowronek,84.3,WR,23,22.5,61.8,7757
356.0,2022,Dez Fitzpatrick,0.0,WR,23,22.5,-22.5,7729
358.0,2022,Cole Beasley,9.5,WR,24,18.6,-9.1,1144
361.5,2022,Dyami Brown,32.8,WR,24,18.6,14.2,7587
363.0,2022,Tim Jones,6.0,WR,24,18.6,-12.6,8013
365.0,2022,Erik Ezukanma,1.3,WR,24,18.6,-17.3,8114
366.0,2022,Phillip Dorsett,51.7,WR,24,18.6,33.1,2334
368.0,2022,Chris Conley,8.6,WR,24,18.6,-10.0,2381
378.0,2022,Tylan Wallace,7.3,WR,25,20.85,-13.55,7595
379.0,2022,KaVontae Turpin,3.6,WR,25,20.85,-17.25,8917
379.0,2022,Deonte Harty,3.3,WR,25,20.85,-17.55,6234
380.0,2022,T.Y. Hilton,19.1,WR,25,20.85,-1.75,1110
384.0,2022,Kalif Raymond,112.2,WR,25,20.85,91.35,3634
386.0,2022,Simi Fehoko,5.4,WR,25,20.85,-15.45,7812
394.0,2022,Dante Pettis,65.2,WR,26,37.15,28.05,4992
403.0,2022,Jalen Virgil,15.5,WR,26,37.15,-21.65,8416
404.0,2022,Greg Dortch,114.6,WR,26,37.15,77.45,5970
405.0,2022,Jared Bernhardt,0.0,WR,26,37.15,-37.15,8663
406.0,2022,Chris Moore,115.1,WR,26,37.15,77.95,3269
409.5,2022,Jaelon Darden,4.8,WR,26,37.15,-32.35,7713
410.0,2022,Stanley Morgan,0.0,WR,27,13.0,-13.0,6069
412.0,2022,Quintez Cephus,3.5,WR,27,13.0,-9.5,6895
415.0,2022,Keke Coutee,3.0,WR,27,13.0,-10.0,5007
418.0,2022,Damiere Byrd,51.8,WR,27,13.0,38.8,2673
423.0,2022,Kendall Hinton,56.4,WR,27,13.0,43.4,7210
427.0,2022,Steven Sims,31.4,WR,27,13.0,18.4,6402
432.0,2022,Anthony Schwartz,20.8,WR,28,13.7,7.1,7533
434.0,2022,Jeff Smith,21.4,WR,28,13.7,7.7,6557
436.0,2022,KhaDarel Hodge,39.2,WR,28,13.7,25.5,5773
437.0,2022,Jalen Nailor,32.9,WR,28,13.7,19.2,8180
446.0,2022,Trent Taylor,13.7,WR,28,13.7,0.0,4218
451.0,2022,Tyrie Cleveland,4.8,WR,28,13.7,-8.9,7032
457.0,2022,Trenton Irwin,63.2,WR,29,14.1,49.1,6598
458.0,2022,David Sills V,21.6,WR,29,14.1,7.5,6154
463.0,2022,Samori Toure,19.2,WR,29,14.1,5.1,8235
465.0,2022,Dennis Houston,3.6,WR,29,14.1,-10.5,8801
466.0,2022,Dareke Young,4.4,WR,29,14.1,-9.7,8527
468.0,2022,Michael Woods II,9.0,WR,29,14.1,-5.1,8202
17.0,2023,Patrick Mahomes,300.2,QB,0,307.2,-7.0,4046
17.3,2023,Josh Allen,412.3,QB,0,307.2,105.1,4984
18.0,2023,Jalen Hurts,381.5,QB,0,307.2,74.3,6904
24.8,2023,Lamar Jackson,348.2,QB,0,307.2,41.0,4881
37.3,2023,Joe Burrow,155.2,QB,0,307.2,-152.0,6770
41.3,2023,Justin Herbert,239.2,QB,0,307.2,-68.0,6797
44.0,2023,Justin Fields,246.8,QB,1,286.7,-39.9,7591
50.0,2023,Joe Flacco,108.8,QB,1,286.7,-177.9,19
55.7,2023,Trevor Lawrence,288.5,QB,1,286.7,1.80000000000001,7523
73.5,2023,Dak Prescott,351.8,QB,1,286.7,65.1,3294
77.0,2023,Tua Tagovailoa,294.2,QB,1,286.7,7.5,6768
81.0,2023,Deshaun Watson,88.8,QB,1,286.7,-197.9,4017
98.3,2023,Kirk Cousins,162.7,QB,2,259.25,-96.55,1166
99.5,2023,Jared Goff,305.1,QB,2,259.25,45.85,3163
100.3,2023,Daniel Jones,65.0,QB,2,259.25,-194.25,5870
102.0,2023,Anthony Richardson,71.7,QB,2,259.25,-187.55,9229
107.3,2023,Geno Smith,237.5,QB,2,259.25,-21.75,1373
109.3,2023,Aaron Rodgers,0.0,QB,2,259.25,-259.25,96
116.8,2023,Brock Purdy,310.6,QB,3,209.0,101.6,8183
121.3,2023,Matthew Stafford,250.1,QB,3,209.0,41.1,421
122.0,2023,Jordan Love,330.6,QB,3,209.0,121.6,6804
129.7,2023,Kenny Pickett,114.2,QB,3,209.0,-94.8,8160
131.5,2023,Russell Wilson,271.1,QB,3,209.0,62.1,1234
137.0,2023,Derek Carr,251.1,QB,3,209.0,42.1,2028
149.0,2023,C.J. Stroud,286.0,QB,4,174.65,111.35,9758
157.0,2023,Sam Howell,277.2,QB,4,174.65,102.55,8162
170.5,2023,Bryce Young,174.4,QB,4,174.65,-0.25,9228
174.0,2023,Baker Mayfield,286.1,QB,4,174.65,111.45,4892
179.5,2023,Kyler Murray,149.4,QB,4,174.65,-25.25,5849
